"Category","MediaType","RelativePath","Name","Extension","Bytes","ModifiedUtc","FullPath"
"sound-effects","audio","Content/Items/Alien/ALIEN_researchStationLoop.ogg","ALIEN_researchStationLoop.ogg","ogg","276989","2025-06-08T21:11:01.9399170Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\ALIEN_researchStationLoop.ogg"
"sound-effects","audio","Content/Items/Alien/ALIEN_ruinsLoop.ogg","ALIEN_ruinsLoop.ogg","ogg","5794377","2025-06-08T21:11:01.9409163Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\ALIEN_ruinsLoop.ogg"
"sound-effects","audio","Content/Items/Alien/AlienArtifactLoop1.ogg","AlienArtifactLoop1.ogg","ogg","415399","2025-06-08T21:11:01.9399170Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienArtifactLoop1.ogg"
"sound-effects","audio","Content/Items/Alien/AlienButton.ogg","AlienButton.ogg","ogg","33855","2025-06-08T21:11:10.0487125Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienButton.ogg"
"sound-effects","audio","Content/Items/Alien/AlienCoil1.ogg","AlienCoil1.ogg","ogg","35152","2025-06-08T21:11:10.5504509Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienCoil1.ogg"
"sound-effects","audio","Content/Items/Alien/AlienCoil2.ogg","AlienCoil2.ogg","ogg","39199","2025-06-08T21:11:14.2765378Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienCoil2.ogg"
"sound-effects","audio","Content/Items/Alien/AlienCoil3.ogg","AlienCoil3.ogg","ogg","37436","2025-06-08T21:11:14.3307463Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienCoil3.ogg"
"sound-effects","audio","Content/Items/Alien/AlienDoorClose1.ogg","AlienDoorClose1.ogg","ogg","49095","2025-06-08T21:11:10.6631191Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienDoorClose1.ogg"
"sound-effects","audio","Content/Items/Alien/AlienDoorOpen1.ogg","AlienDoorOpen1.ogg","ogg","98004","2025-06-08T21:11:06.2141186Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienDoorOpen1.ogg"
"sound-effects","audio","Content/Items/Alien/AlienPump.ogg","AlienPump.ogg","ogg","356710","2025-06-08T21:11:01.9399170Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienPump.ogg"
"sound-effects","audio","Content/Items/Alien/AlienTurret1.ogg","AlienTurret1.ogg","ogg","98016","2025-06-08T21:11:11.1394339Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienTurret1.ogg"
"sound-effects","audio","Content/Items/Alien/AlienTurret2.ogg","AlienTurret2.ogg","ogg","99313","2025-06-08T21:11:15.0019804Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\AlienTurret2.ogg"
"sound-effects","audio","Content/Items/Alien/alienweapon.ogg","alienweapon.ogg","ogg","463116","2025-06-08T21:11:01.9399170Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\alienweapon.ogg"
"sound-effects","audio","Content/Items/Alien/DAMAGE_guardianPodImpact1.ogg","DAMAGE_guardianPodImpact1.ogg","ogg","12511","2025-06-08T21:11:06.6963474Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\DAMAGE_guardianPodImpact1.ogg"
"sound-effects","audio","Content/Items/Alien/DAMAGE_guardianPodImpact2.ogg","DAMAGE_guardianPodImpact2.ogg","ogg","13196","2025-06-08T21:11:05.6275593Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\DAMAGE_guardianPodImpact2.ogg"
"sound-effects","audio","Content/Items/Alien/DAMAGE_guardianPodImpact3.ogg","DAMAGE_guardianPodImpact3.ogg","ogg","13499","2025-06-08T21:11:11.4269905Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\DAMAGE_guardianPodImpact3.ogg"
"sound-effects","audio","Content/Items/Alien/DAMAGE_guardianPodImpact4.ogg","DAMAGE_guardianPodImpact4.ogg","ogg","12954","2025-06-08T21:11:11.1404340Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\DAMAGE_guardianPodImpact4.ogg"
"sound-effects","audio","Content/Items/Alien/DAMAGE_guardianPodImpact5.ogg","DAMAGE_guardianPodImpact5.ogg","ogg","13641","2025-06-08T21:11:11.1404340Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Alien\DAMAGE_guardianPodImpact5.ogg"
"sound-effects","audio","Content/Items/Button/Button.ogg","Button.ogg","ogg","14540","2025-06-08T21:11:05.6275593Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Button\Button.ogg"
"sound-effects","audio","Content/Items/Button/Switch1.ogg","Switch1.ogg","ogg","9905","2025-06-08T21:11:15.0576946Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Button\Switch1.ogg"
"sound-effects","audio","Content/Items/Button/Switch2.ogg","Switch2.ogg","ogg","10049","2025-06-08T21:11:06.6963474Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Button\Switch2.ogg"
"sound-effects","audio","Content/Items/Command/SonarPing.ogg","SonarPing.ogg","ogg","34590","2025-06-08T21:11:15.6338005Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Command\SonarPing.ogg"
"sound-effects","audio","Content/Items/Command/SonarPing2.ogg","SonarPing2.ogg","ogg","34999","2025-06-08T21:11:05.6846982Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Command\SonarPing2.ogg"
"sound-effects","audio","Content/Items/Command/SonarPingFar.ogg","SonarPingFar.ogg","ogg","74391","2025-06-08T21:11:05.6877053Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Command\SonarPingFar.ogg"
"sound-effects","audio","Content/Items/Command/SonarPingFar2.ogg","SonarPingFar2.ogg","ogg","73131","2025-06-08T21:11:11.8211861Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Command\SonarPingFar2.ogg"
"sound-effects","audio","Content/Items/Diving/DivingSuitLoop1.ogg","DivingSuitLoop1.ogg","ogg","352108","2025-06-08T21:11:01.9439162Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Diving\DivingSuitLoop1.ogg"
"sound-effects","audio","Content/Items/Diving/DivingSuitLoop2.ogg","DivingSuitLoop2.ogg","ogg","458482","2025-06-08T21:11:01.9439162Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Diving\DivingSuitLoop2.ogg"
"sound-effects","audio","Content/Items/Diving/ITEMS_divingSuitOxygenLeakLoop.ogg","ITEMS_divingSuitOxygenLeakLoop.ogg","ogg","600705","2025-06-08T21:11:01.9439162Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Diving\ITEMS_divingSuitOxygenLeakLoop.ogg"
"sound-effects","audio","Content/Items/Diving/ScooterLoop.ogg","ScooterLoop.ogg","ogg","275550","2025-06-08T21:11:01.9439162Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Diving\ScooterLoop.ogg"
"sound-effects","audio","Content/Items/Door/DockingPort1.ogg","DockingPort1.ogg","ogg","78949","2025-06-08T21:11:07.0743490Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\DockingPort1.ogg"
"sound-effects","audio","Content/Items/Door/DockingPort2.ogg","DockingPort2.ogg","ogg","78006","2025-06-08T21:11:05.8684307Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\DockingPort2.ogg"
"sound-effects","audio","Content/Items/Door/Door1.ogg","Door1.ogg","ogg","40895","2025-06-08T21:11:07.0743490Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\Door1.ogg"
"sound-effects","audio","Content/Items/Door/Door2.ogg","Door2.ogg","ogg","46734","2025-06-08T21:11:07.0743490Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\Door2.ogg"
"sound-effects","audio","Content/Items/Door/Door3.ogg","Door3.ogg","ogg","41091","2025-06-08T21:11:12.3399658Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\Door3.ogg"
"sound-effects","audio","Content/Items/Door/Door4.ogg","Door4.ogg","ogg","42460","2025-06-08T21:11:16.1447315Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\Door4.ogg"
"sound-effects","audio","Content/Items/Door/DoorBreak1.ogg","DoorBreak1.ogg","ogg","42027","2025-06-08T21:11:12.3389664Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\DoorBreak1.ogg"
"sound-effects","audio","Content/Items/Door/DoorBreak2.ogg","DoorBreak2.ogg","ogg","32475","2025-06-08T21:11:11.5378885Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\DoorBreak2.ogg"
"sound-effects","audio","Content/Items/Door/Duct1.ogg","Duct1.ogg","ogg","20254","2025-06-08T21:11:05.8114241Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\Duct1.ogg"
"sound-effects","audio","Content/Items/Door/Duct2.ogg","Duct2.ogg","ogg","18379","2025-06-08T21:11:11.5388993Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\Duct2.ogg"
"sound-effects","audio","Content/Items/Door/DuctBreak.ogg","DuctBreak.ogg","ogg","22894","2025-06-08T21:11:11.5388993Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Door\DuctBreak.ogg"
"sound-effects","audio","Content/Items/Electricity/Zap1.ogg","Zap1.ogg","ogg","12687","2025-06-08T21:11:11.5378885Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Electricity\Zap1.ogg"
"sound-effects","audio","Content/Items/Electricity/Zap2.ogg","Zap2.ogg","ogg","9620","2025-06-08T21:11:12.3409662Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Electricity\Zap2.ogg"
"sound-effects","audio","Content/Items/Electricity/Zap3.ogg","Zap3.ogg","ogg","19500","2025-06-08T21:11:07.0723494Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Electricity\Zap3.ogg"
"sound-effects","audio","Content/Items/Electricity/Zap4.ogg","Zap4.ogg","ogg","10183","2025-06-08T21:11:16.2076614Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Electricity\Zap4.ogg"
"sound-effects","audio","Content/Items/Electricity/Zap5.ogg","Zap5.ogg","ogg","10747","2025-06-08T21:11:07.0743490Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Electricity\Zap5.ogg"
"sound-effects","audio","Content/Items/Engine/Engine.ogg","Engine.ogg","ogg","338876","2025-06-08T21:11:01.9449180Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Engine\Engine.ogg"
"sound-effects","audio","Content/Items/Engine/EngineBroken.ogg","EngineBroken.ogg","ogg","411984","2025-06-08T21:11:01.9449180Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Engine\EngineBroken.ogg"
"sound-effects","audio","Content/Items/Fabricators/Deconstructor.ogg","Deconstructor.ogg","ogg","108672","2025-06-08T21:11:12.3903114Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Fabricators\Deconstructor.ogg"
"sound-effects","audio","Content/Items/Fabricators/Fabricator.ogg","Fabricator.ogg","ogg","615324","2025-06-08T21:11:01.9459168Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Fabricators\Fabricator.ogg"
"sound-effects","audio","Content/Items/Jobgear/Captain/WEAPONS_handCannon.ogg","WEAPONS_handCannon.ogg","ogg","19659","2025-06-08T21:11:07.1922335Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Captain\WEAPONS_handCannon.ogg"
"sound-effects","audio","Content/Items/Jobgear/Captain/WEAPONS_handCannon_1.ogg","WEAPONS_handCannon_1.ogg","ogg","18168","2025-06-08T21:11:12.5638664Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Captain\WEAPONS_handCannon_1.ogg"
"sound-effects","audio","Content/Items/Jobgear/Captain/WEAPONS_handCannon_2.ogg","WEAPONS_handCannon_2.ogg","ogg","18406","2025-06-08T21:11:06.0377947Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Captain\WEAPONS_handCannon_2.ogg"
"sound-effects","audio","Content/Items/Jobgear/Captain/WEAPONS_handCannon_3.ogg","WEAPONS_handCannon_3.ogg","ogg","18855","2025-06-08T21:11:07.1922335Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Captain\WEAPONS_handCannon_3.ogg"
"sound-effects","audio","Content/Items/Jobgear/Captain/WEAPONS_handCannon_4.ogg","WEAPONS_handCannon_4.ogg","ogg","18988","2025-06-08T21:11:13.0732880Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Captain\WEAPONS_handCannon_4.ogg"
"sound-effects","audio","Content/Items/Jobgear/Captain/WEAPONS_handCannon_5.ogg","WEAPONS_handCannon_5.ogg","ogg","19643","2025-06-08T21:11:17.0648480Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Captain\WEAPONS_handCannon_5.ogg"
"sound-effects","audio","Content/Items/Jobgear/Clown/ClownExosuitHorn.ogg","ClownExosuitHorn.ogg","ogg","48282","2025-06-08T21:11:12.6203719Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Clown\ClownExosuitHorn.ogg"
"sound-effects","audio","Content/Items/Jobgear/Clown/ITEM_bananaSlip1.ogg","ITEM_bananaSlip1.ogg","ogg","70340","2025-06-08T21:11:13.2388221Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Clown\ITEM_bananaSlip1.ogg"
"sound-effects","audio","Content/Items/Jobgear/Clown/ITEM_bananaSlip2.ogg","ITEM_bananaSlip2.ogg","ogg","67643","2025-06-08T21:11:13.2398297Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Clown\ITEM_bananaSlip2.ogg"
"sound-effects","audio","Content/Items/Jobgear/Clown/ITEM_bananaSlip3.ogg","ITEM_bananaSlip3.ogg","ogg","65113","2025-06-08T21:11:13.2958359Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Clown\ITEM_bananaSlip3.ogg"
"sound-effects","audio","Content/Items/Jobgear/Clown/ITEM_bananaSlip4.ogg","ITEM_bananaSlip4.ogg","ogg","64584","2025-06-08T21:11:07.1882348Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Clown\ITEM_bananaSlip4.ogg"
"sound-effects","audio","Content/Items/Jobgear/Clown/ITEM_cymbalMono.ogg","ITEM_cymbalMono.ogg","ogg","427131","2025-06-08T21:11:01.9479171Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Clown\ITEM_cymbalMono.ogg"
"sound-effects","audio","Content/Items/Jobgear/Clown/ITEM_cymbalStereo.ogg","ITEM_cymbalStereo.ogg","ogg","543512","2025-06-08T21:11:01.9479171Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Clown\ITEM_cymbalStereo.ogg"
"sound-effects","audio","Content/Items/Jobgear/Engineer/WEAPONS_rapidFissileAccelerator.ogg","WEAPONS_rapidFissileAccelerator.ogg","ogg","46478","2025-06-08T21:11:13.0156887Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\WEAPONS_rapidFissileAccelerator.ogg"
"sound-effects","audio","Content/Items/Jobgear/Engineer/WEAPONS_rapidFissileAccelerator2.ogg","WEAPONS_rapidFissileAccelerator2.ogg","ogg","36674","2025-06-08T21:11:07.4688538Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\WEAPONS_rapidFissileAccelerator2.ogg"
"sound-effects","audio","Content/Items/Jobgear/Engineer/WEAPONS_rapidFissileAccelerator3.ogg","WEAPONS_rapidFissileAccelerator3.ogg","ogg","38761","2025-06-08T21:11:07.5256968Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\WEAPONS_rapidFissileAccelerator3.ogg"
"sound-effects","audio","Content/Items/Jobgear/Engineer/WEAPONS_rapidFissileAccelerator4.ogg","WEAPONS_rapidFissileAccelerator4.ogg","ogg","35783","2025-06-08T21:11:14.3307463Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\WEAPONS_rapidFissileAccelerator4.ogg"
"sound-effects","audio","Content/Items/Jobgear/Engineer/WEAPONS_rapidFissileAcceleratorStartLoop.ogg","WEAPONS_rapidFissileAcceleratorStartLoop.ogg","ogg","45736","2025-06-08T21:11:06.0387947Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\WEAPONS_rapidFissileAcceleratorStartLoop.ogg"
"sound-effects","audio","Content/Items/Jobgear/Mechanic/WEAPON_scrapCannonShot1.ogg","WEAPON_scrapCannonShot1.ogg","ogg","57225","2025-06-08T21:11:14.4585917Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\WEAPON_scrapCannonShot1.ogg"
"sound-effects","audio","Content/Items/Jobgear/Mechanic/WEAPON_scrapCannonShot2.ogg","WEAPON_scrapCannonShot2.ogg","ogg","59247","2025-06-08T21:11:14.5622617Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\WEAPON_scrapCannonShot2.ogg"
"sound-effects","audio","Content/Items/Jobgear/Mechanic/WEAPON_scrapCannonShot3.ogg","WEAPON_scrapCannonShot3.ogg","ogg","58192","2025-06-08T21:11:17.7146708Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\WEAPON_scrapCannonShot3.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPON_hmgShot1.ogg","WEAPON_hmgShot1.ogg","ogg","51914","2025-06-08T21:11:07.7008812Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPON_hmgShot1.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPON_hmgShot2.ogg","WEAPON_hmgShot2.ogg","ogg","52201","2025-06-08T21:11:18.1665202Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPON_hmgShot2.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPON_hmgShot3.ogg","WEAPON_hmgShot3.ogg","ogg","51879","2025-06-08T21:11:06.2171152Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPON_hmgShot3.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPON_hmgShot4.ogg","WEAPON_hmgShot4.ogg","ogg","52585","2025-06-08T21:11:14.7877100Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPON_hmgShot4.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPON_hmgShot5.ogg","WEAPON_hmgShot5.ogg","ogg","52486","2025-06-08T21:11:18.2291566Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPON_hmgShot5.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPON_hmgShot6.ogg","WEAPON_hmgShot6.ogg","ogg","52545","2025-06-08T21:11:18.2291566Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPON_hmgShot6.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_assaultRifle.ogg","WEAPONS_assaultRifle.ogg","ogg","17100","2025-06-08T21:11:07.7008812Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_assaultRifle.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_assaultRifle_1.ogg","WEAPONS_assaultRifle_1.ogg","ogg","16050","2025-06-08T21:11:07.7018805Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_assaultRifle_1.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_assaultRifle_2.ogg","WEAPONS_assaultRifle_2.ogg","ogg","18393","2025-06-08T21:11:14.7867104Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_assaultRifle_2.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_assaultRifle_3.ogg","WEAPONS_assaultRifle_3.ogg","ogg","17231","2025-06-08T21:11:06.1013079Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_assaultRifle_3.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_assaultRifle_4.ogg","WEAPONS_assaultRifle_4.ogg","ogg","15954","2025-06-08T21:11:13.4111541Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_assaultRifle_4.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_assaultRifle_5.ogg","WEAPONS_assaultRifle_5.ogg","ogg","18045","2025-06-08T21:11:13.3458885Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_assaultRifle_5.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_autoShotgun.ogg","WEAPONS_autoShotgun.ogg","ogg","18654","2025-06-08T21:11:18.1665202Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_autoShotgun.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_autoShotgun_1.ogg","WEAPONS_autoShotgun_1.ogg","ogg","18616","2025-06-08T21:11:13.3499004Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_autoShotgun_1.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_autoShotgun_2.ogg","WEAPONS_autoShotgun_2.ogg","ogg","18739","2025-06-08T21:11:13.3499004Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_autoShotgun_2.ogg"
"sound-effects","audio","Content/Items/Jobgear/Security/WEAPONS_autoShotgun_3.ogg","WEAPONS_autoShotgun_3.ogg","ogg","18547","2025-06-08T21:11:18.1655206Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\WEAPONS_autoShotgun_3.ogg"
"sound-effects","audio","Content/Items/MechanicalRepairFail.ogg","MechanicalRepairFail.ogg","ogg","30577","2025-06-08T21:11:06.3692295Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\MechanicalRepairFail.ogg"
"sound-effects","audio","Content/Items/Medical/Bandage1.ogg","Bandage1.ogg","ogg","26810","2025-06-08T21:11:15.0019804Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\Bandage1.ogg"
"sound-effects","audio","Content/Items/Medical/Bandage2.ogg","Bandage2.ogg","ogg","30209","2025-06-08T21:11:11.2519532Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\Bandage2.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_bananaEatingLoop.ogg","ITEM_bananaEatingLoop.ogg","ogg","64061","2025-06-08T21:11:08.0173586Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_bananaEatingLoop.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_bananaPeeling.ogg","ITEM_bananaPeeling.ogg","ogg","9729","2025-06-08T21:11:06.3622354Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_bananaPeeling.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_bottleOpen.ogg","ITEM_bottleOpen.ogg","ogg","14292","2025-06-08T21:11:08.0213590Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_bottleOpen.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_cigarette.ogg","ITEM_cigarette.ogg","ogg","64393","2025-06-08T21:11:13.4671524Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_cigarette.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_cigaretteExtended.ogg","ITEM_cigaretteExtended.ogg","ogg","24939","2025-06-08T21:11:13.4661524Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_cigaretteExtended.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_drinkingLoop.ogg","ITEM_drinkingLoop.ogg","ogg","38240","2025-06-08T21:11:18.2947543Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_drinkingLoop.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_drinkingQuick.ogg","ITEM_drinkingQuick.ogg","ogg","27048","2025-06-08T21:11:06.3632294Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_drinkingQuick.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_eatingBiteQuick.ogg","ITEM_eatingBiteQuick.ogg","ogg","10104","2025-06-08T21:11:18.2937538Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_eatingBiteQuick.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_eatingLoop.ogg","ITEM_eatingLoop.ogg","ogg","54958","2025-06-08T21:11:06.3632294Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_eatingLoop.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_liquid.ogg","ITEM_liquid.ogg","ogg","12536","2025-06-08T21:11:15.0085756Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_liquid.ogg"
"sound-effects","audio","Content/Items/Medical/ITEM_proteinBarOpen.ogg","ITEM_proteinBarOpen.ogg","ogg","14763","2025-06-08T21:11:08.0213590Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\ITEM_proteinBarOpen.ogg"
"sound-effects","audio","Content/Items/Medical/Syringe.ogg","Syringe.ogg","ogg","30003","2025-06-08T21:11:18.2927513Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Medical\Syringe.ogg"
"sound-effects","audio","Content/Items/Misc/AccordionLoop.ogg","AccordionLoop.ogg","ogg","271669","2025-06-08T21:11:01.9524609Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Misc\AccordionLoop.ogg"
